OxySoft export of:	C:\Users\NIRS\Desktop\HPL Practice Test\Example_On_Off_Kinetics
Export date:	2024/07/19 10:58:09
Start of measurement:	2021-07-14 14:08:11.999

Datafile sample rate:	10.00	Hz
Datafile duration:	960.600	s
Datafile total number of samples:	9606

Description:	

Optode-template:	PortaMon TSI Fit Factor
Optode distance (mm):	 35.00
Optode gradients (mm):	 5.00
DPF:	4.00

Device id:	1329
# Receivers:	1
# Light sources:	6
# ADC:	0

Light source wavelengths:
device	index	wavelength
1	1	759	nm
1	2	854	nm
1	3	759	nm
1	4	854	nm
1	5	761	nm
1	6	856	nm

Export sample rate:	10.00	Hz
Selected time span:	0	960.600
Selected time span (sample numbers):	0	9606


Legend:
Column	Trace (Measurement)
1	(Sample number)
2	Rx1-Tx1 O2Hb (LaLonde_Test_FP_7_14_21)
3	Rx1-Tx1 HHb (LaLonde_Test_FP_7_14_21)
4	Rx1-Tx2 O2Hb (LaLonde_Test_FP_7_14_21)
5	Rx1-Tx2 HHb (LaLonde_Test_FP_7_14_21)
6	Rx1-Tx3 O2Hb (LaLonde_Test_FP_7_14_21)
7	Rx1-Tx3 HHb (LaLonde_Test_FP_7_14_21)
8	Rx1-Tx1,Tx2,Tx3 TSI% (LaLonde_Test_FP_7_14_21)
9	Rx1-Tx1,Tx2,Tx3 TSI Fit Factor (LaLonde_Test_FP_7_14_21)
10	(Event)


1	2	3	4	5	6	7	8	9	10
  2505	-5.4376	 9.8543	-5.9945	11.2505	-6.6672	11.9733	46.6968	99.9998	
  2506	-4.5935	 9.4649	-4.4065	10.7341	-4.1268	11.4757	50.7767	99.9973	
  2507	-2.6398	 9.5819	-1.9276	11.1937	-1.4747	12.0332	51.9905	99.9994	
  2508	-2.5041	10.6977	-2.1034	12.2018	-1.6868	12.8050	51.5961	99.9990	
  2509	-3.2005	10.9723	-3.0256	12.2671	-2.6437	12.6429	51.5488	99.9985	
  2510	-3.6795	11.1069	-4.1015	12.3132	-4.7620	12.6848	48.3561	99.9994	
  2511	-5.3521	10.3068	-6.1223	11.3282	-7.2877	12.1743	45.5816	99.9994	
  2512	-5.7747	10.5947	-6.5319	12.1653	-7.9363	13.2853	43.1296	99.9997	
  2513	-5.0875	10.5712	-5.1042	11.8657	-5.2807	12.5952	48.7661	99.9994	
  2514	-3.6165	10.1427	-3.2154	11.6237	-2.8751	12.4379	50.8521	99.9986	
  2515	-2.4727	10.6245	-2.0832	12.3751	-1.9180	13.1715	50.3233	99.9996	
  2516	-3.6475	11.4547	-3.3369	12.8672	-2.9679	13.4842	50.6463	99.9987	
  2517	-4.0623	11.4672	-3.9307	12.8041	-3.8515	13.3700	49.8369	99.9993	
  2518	-4.4687	11.6253	-5.3507	12.7081	-6.2164	13.0719	46.6511	99.9997	
  2519	-6.1976	10.6720	-6.9520	12.1143	-8.2854	13.2175	43.3098	99.9998	
  2520	-6.6225	11.3323	-7.5434	12.9741	-8.8616	13.9831	42.2575	99.9998	
  2521	-6.1149	11.0760	-6.2758	12.3708	-6.3908	13.1363	47.8093	99.9984	
  2522	-4.1290	10.7230	-3.6977	12.4338	-3.2333	13.3104	50.0752	99.9986	
  2523	-2.9519	11.5769	-2.6698	13.3182	-2.5975	14.1908	49.1894	99.9996	
  2524	-4.0149	12.0820	-3.8195	13.4969	-3.6198	14.1466	49.6061	99.9990	
  2525	-4.6253	12.2018	-4.8930	13.5846	-5.3658	14.1822	47.2666	99.9997	
  2526	-6.0345	11.8524	-7.2501	12.9433	-8.4246	13.4656	44.0471	99.9998	
  2527	-7.1726	11.4677	-8.0863	13.2644	-9.7144	14.3355	40.8227	99.9980	
  2528	-6.8298	11.8527	-7.5438	13.4946	-8.1380	14.2782	44.3151	99.9995	
  2529	-5.5833	11.4428	-5.6072	13.0231	-5.4166	13.6668	48.4288	99.9986	
  2530	-4.0404	11.4346	-3.8714	13.3031	-3.8479	14.3901	47.8048	99.9994	
  2531	-4.7892	12.4465	-4.6917	14.0752	-4.5202	14.8071	48.2805	99.9990	
  2532	-5.4543	12.6478	-5.4779	14.0280	-5.4876	14.7988	47.7055	99.9987	
  2533	-5.9125	12.9361	-6.8517	14.2021	-7.8434	14.5067	44.6709	99.9986	
  2534	-7.6855	11.8375	-8.8055	13.3206	-10.2462	14.3445	41.0270	100.0000	
  2535	-8.1487	12.4496	-9.3356	14.3602	-10.6676	15.1935	40.1369	99.9982	
  2536	-7.6232	12.2983	-8.1523	13.8828	-8.3103	14.5760	45.2676	99.9984	
  2537	-5.5471	11.8634	-5.3059	13.6584	-4.9661	14.5688	48.1154	99.9986	
  2538	-4.2935	12.6032	-4.2124	14.4449	-4.3775	15.5790	46.6144	99.9996	
  2539	-5.3209	13.1079	-5.4171	14.7283	-5.2611	15.4649	47.3470	99.9984	
  2540	-5.9422	13.2440	-6.4003	14.7942	-6.9662	15.6165	44.8261	99.9997	
  2541	-7.1801	12.9818	-8.4297	14.3646	-9.5803	14.9232	42.2395	99.9995	
  2542	-7.8690	12.7705	-9.0488	14.7459	-10.6133	15.7826	39.1416	99.9982	
  2543	-7.6907	12.9791	-8.3226	14.6341	-8.7469	15.2901	44.1086	99.9991	
  2544	-6.2172	12.3887	-6.3590	14.0998	-6.1939	14.8722	46.9283	99.9983	
  2545	-4.7301	12.6483	-4.7003	14.6305	-4.8667	15.7409	46.0695	99.9997	
  2546	-5.4873	13.5145	-5.4317	15.1795	-5.3620	16.1487	46.6898	99.9987	
  2547	-5.8486	13.6317	-6.0044	15.1301	-6.1393	16.0328	46.1018	99.9986	
  2548	-6.4206	13.7997	-7.6201	15.1680	-8.8774	15.7225	42.1937	99.9994	
  2549	-8.4575	12.8577	-9.7589	14.6076	-11.2371	15.5350	39.3266	99.9994	
  2550	-8.8770	13.4046	-10.0853	15.2981	-11.4178	16.2202	39.1279	99.9989	
  2551	-7.8070	13.0209	-8.2697	14.6682	-8.2591	15.2881	45.3456	99.9980	
  2552	-5.4448	12.6072	-5.2379	14.4835	-5.1269	15.6777	46.6561	99.9988	
  2553	-4.3938	13.3329	-4.3697	15.2446	-4.5822	16.3199	46.0299	99.9997	
  2554	-5.3940	13.6916	-5.5523	15.3821	-5.7505	16.3765	45.6326	99.9992	
  2555	-6.1863	13.9510	-6.8041	15.5549	-7.6884	16.4830	43.1089	99.9999	
  2556	-7.6831	13.5215	-9.1424	14.8856	-10.4070	15.4534	41.0223	99.9995	
  2557	-8.5267	13.3037	-9.7473	15.3362	-11.3446	16.2681	38.4644	99.9966	
  2558	-8.2128	13.6000	-9.0175	15.2868	-9.5549	16.0290	42.7400	99.9991	
  2559	-6.9267	13.0520	-7.1126	14.7948	-7.0385	15.5870	45.9301	99.9986	
  2560	-5.2046	13.0662	-5.2136	15.0801	-5.4231	16.3587	45.1339	99.9995	
  2561	-5.7031	13.8892	-5.6505	15.6191	-5.6944	16.6275	46.0053	99.9993	
  2562	-6.0069	13.9734	-6.3217	15.6262	-6.6757	16.6994	44.5174	99.9989	
  2563	-6.8443	14.2737	-8.2272	15.7573	-9.4822	16.2551	41.2414	99.9989	
  2564	-8.6170	13.3857	-9.9974	15.2347	-11.4352	16.2266	38.6083	99.9996	
  2565	-9.0897	14.0384	-10.3401	15.9948	-11.6128	16.7888	38.8947	99.9979	
  2566	-8.1786	13.5753	-8.6363	15.1926	-8.7846	15.9975	44.3048	99.9984	
  2567	-5.7836	13.1128	-5.6114	15.0635	-5.5364	16.2131	46.0873	99.9992	
  2568	-4.8901	13.7835	-4.9839	15.7092	-5.2982	16.9404	44.8597	99.9996	
  2569	-5.9519	14.1024	-6.1279	15.8115	-6.2476	16.7475	45.3759	99.9990	
  2570	-6.7484	14.2889	-7.4032	15.9291	-8.3913	17.0049	42.0302	100.0000	
  2571	-8.2520	13.9486	-9.7507	15.4542	-11.1222	16.0923	39.7736	99.9994	
  2572	-9.1475	13.8609	-10.5162	15.9412	-12.1927	16.9093	37.1939	99.9967	
  2573	-9.0555	14.0137	-9.8888	15.7055	-10.3654	16.3376	42.3817	99.9988	
  2574	-7.5122	13.3983	-7.7422	15.1693	-7.7580	16.1338	44.8475	99.9984	
  2575	-5.8542	13.5346	-5.8852	15.6077	-6.0772	16.7876	44.6833	99.9996	
  2576	-6.2187	14.2105	-6.2016	15.9441	-6.2246	17.0482	45.4053	99.9987	
  2577	-6.4253	14.3341	-6.7378	15.9984	-6.9792	17.0364	44.4265	99.9986	
  2578	-7.2120	14.6906	-8.5152	16.2323	-9.9014	16.9628	40.1842	99.9994	
  2579	-9.4911	13.8726	-11.0399	15.6830	-12.6512	16.5913	37.3393	99.9991	
  2580	-10.1749	14.3656	-11.6388	16.2376	-13.0376	17.0526	37.4796	99.9986	
  2581	-9.0693	13.9815	-9.5474	15.6256	-9.6034	16.3186	43.9813	99.9982	
  2582	-6.4853	13.5008	-6.4416	15.4886	-6.3758	16.6636	45.2052	99.9989	
  2583	-5.3976	14.0398	-5.4435	16.0333	-5.6776	17.1742	44.7954	99.9997	
  2584	-6.4211	14.4069	-6.6273	16.1499	-6.7321	17.1981	44.7124	99.9985	
  2585	-7.1573	14.6090	-7.7757	16.3494	-8.5409	17.4069	42.0683	99.9998	
  2586	-8.3142	14.5160	-9.7487	16.0163	-10.9724	16.6367	40.0079	99.9994	
  2587	-9.4714	14.2125	-10.8712	16.3127	-12.4705	17.2274	37.0253	99.9966	
  2588	-9.6667	14.5303	-10.7655	16.3810	-11.5532	17.1136	40.0901	99.9988	
  2589	-8.5259	13.9353	-9.0040	15.6961	-9.1235	16.5256	43.6690	99.9984	
  2590	-6.5534	13.7606	-6.5139	15.8225	-6.5686	17.0909	44.5113	99.9993	
  2591	-6.0937	14.5249	-6.1353	16.3876	-6.2339	17.4171	44.9685	99.9994	
  2592	-6.7041	14.6447	-7.0810	16.3976	-7.3233	17.4539	43.8244	99.9986	
  2593	-7.5127	15.0338	-8.5144	16.7736	-9.7132	17.5680	40.4487	99.9988	
  2594	-9.5314	14.4074	-11.1944	16.0038	-12.7620	16.8758	37.3893	99.9998	
  2595	-10.3825	14.6755	-11.8023	16.7528	-13.2387	17.4923	36.9989	99.9958	
  2596	-9.3436	14.5754	-9.9759	16.3102	-10.4429	17.1440	41.9664	99.9993	
  2597	-7.4443	13.9562	-7.5605	15.8474	-7.5729	16.8620	44.5525	99.9990	
  2598	-5.9107	14.1991	-5.9501	16.2468	-6.2793	17.5838	43.8470	99.9997	
  2599	-6.8969	14.8006	-6.9787	16.5839	-7.1708	17.6787	44.2217	99.9993	
  2600	-7.4432	14.7983	-7.8963	16.5519	-8.3832	17.7422	42.4865	99.9990	
  2601	-8.1572	15.1782	-9.5728	16.7709	-10.8440	17.2921	39.7515	99.9984	
  2602	-9.9832	14.3960	-11.4615	16.3120	-13.1867	17.2763	36.4226	99.9981	
  2603	-10.6219	14.8480	-12.1847	16.8263	-13.6759	17.4382	36.7456	99.9954	
  2604	-10.1023	14.3891	-10.6709	16.0816	-10.9577	16.9499	42.1785	99.9987	
  2605	-7.3936	14.0124	-7.2235	16.0451	-7.0521	17.1851	44.9797	99.9991	
  2606	-5.9362	14.5799	-5.9308	16.5797	-6.1874	17.8404	44.1295	99.9997	
  2607	-6.8325	14.8890	-6.9820	16.7019	-7.0030	17.6636	44.6103	99.9988	
  2608	-7.4524	15.0493	-8.0426	16.8380	-8.8406	18.0142	41.4074	99.9998	
  2609	-9.0555	15.0420	-10.5037	16.5101	-11.8557	17.0941	39.1675	99.9992	
  2610	-10.2116	14.5522	-11.5045	16.6248	-13.1934	17.7005	36.2468	99.9973	
  2611	-9.9865	14.9547	-11.0523	16.8768	-11.9470	17.6057	39.4401	99.9983	
  2612	-8.6444	14.3494	-9.0386	16.1546	-9.2968	17.1800	42.8668	99.9989	
  2613	-6.9320	14.1937	-6.8934	16.2984	-6.9851	17.4790	44.1514	99.9996	
  2614	-6.7162	14.8472	-6.6770	16.6987	-6.7873	17.9119	44.3462	99.9991	
  2615	-6.9597	14.9470	-7.0488	16.7789	-7.3034	17.8776	43.8929	99.9996	
  2616	-7.5177	15.3577	-8.3414	17.1257	-9.4636	18.1599	40.3582	99.9998	
  2617	-9.4445	14.8842	-11.0740	16.5022	-12.6841	17.2125	37.4750	99.9989	
  2618	-10.7382	14.8898	-12.1552	16.9856	-13.6817	17.8808	36.1751	99.9969	
  2619	-9.7853	14.9445	-10.4552	16.8219	-10.9505	17.6688	41.1426	99.9991	
  2620	-7.8243	14.3651	-7.9144	16.2398	-8.0439	17.4108	43.7496	99.9991	
  2621	-6.0761	14.4195	-6.0154	16.5251	-6.1991	17.7791	44.1992	99.9997	
  2622	-6.6736	14.9682	-6.7718	16.8176	-6.9599	18.0132	43.9285	99.9991	
  2623	-7.3826	15.0243	-7.7082	16.8137	-7.9674	17.9073	43.2550	99.9989	
  2624	-7.8310	15.4825	-8.9398	17.1598	-10.2840	18.0693	39.4297	99.9995	
  2625	-9.8130	14.6695	-11.2969	16.5185	-12.8725	17.3571	37.0996	99.9983	
  2626	-10.5708	15.1147	-11.9520	17.1569	-13.6282	18.0765	35.9643	99.9963	
  2627	-10.1426	14.9239	-10.8285	16.7009	-11.2865	17.5024	41.2793	99.9991	
  2628	-7.9339	14.3176	-7.8416	16.2668	-7.7139	17.4482	44.4285	99.9986	
  2629	-5.7706	14.5701	-5.5424	16.6103	-5.7070	17.8691	44.7542	99.9999	
  2630	-6.3314	14.9322	-6.3060	16.7780	-6.4664	17.9434	44.4700	99.9994	
  2631	-6.9569	14.9955	-7.3198	16.8443	-7.8052	17.9599	42.7986	99.9997	
  2632	-8.1432	15.4210	-9.5608	16.9790	-10.9679	17.6752	39.0768	99.9993	
  2633	-9.9705	14.6145	-11.2429	16.5734	-12.7906	17.5892	37.0535	99.9984	
  2634	-9.8836	15.0912	-10.8878	17.0832	-12.2768	18.1398	37.7370	99.9983	
  2635	-8.8274	14.6752	-9.2963	16.4488	-9.6273	17.3207	42.6728	99.9992	
  2636	-7.1812	14.1963	-7.1130	16.1967	-7.1198	17.4444	44.3211	99.9991	
  2637	-6.2154	14.6800	-6.0985	16.6717	-6.3095	17.8855	44.3584	99.9998	
  2638	-6.6612	14.9762	-6.6522	16.7747	-6.6294	17.8724	44.8275	99.9987	
  2639	-6.9964	15.1336	-7.4887	16.9154	-8.1658	18.0274	42.1924	99.9998	
  2640	-8.5460	15.2309	-10.0141	16.7062	-11.4779	17.3950	38.8604	99.9995	
  2641	-10.3318	14.7316	-11.6169	16.7925	-13.3112	17.8377	36.1840	99.9970	
  2642	-10.6445	15.2774	-11.8369	17.2112	-12.9010	18.0704	38.0085	99.9989	
  2643	-9.0286	14.6855	-9.2553	16.4553	-9.3487	17.3959	43.4276	99.9989	
  2644	-6.5391	14.2138	-6.2751	16.2572	-6.2793	17.5838	44.7860	99.9995	
  2645	-5.8210	14.7244	-5.7605	16.7098	-5.9546	17.8856	44.5342	99.9997	
  2646	-6.7613	14.8882	-6.8881	16.7425	-7.0815	17.8800	43.9500	99.9992	
  2647	-7.5740	15.2045	-8.1949	17.0201	-9.1022	18.1108	41.0912	99.9999	
  2648	-9.0734	14.9369	-10.4720	16.5306	-11.8279	17.3087	38.7011	99.9996	
  2649	-10.1810	14.8758	-11.3713	16.9912	-12.9908	18.0473	36.4834	99.9967	
  2650	-10.1532	15.1508	-10.9548	16.9798	-11.6987	17.9825	39.8395	99.9996	
  2651	-8.9426	14.5307	-9.1686	16.3711	-9.2798	17.3517	43.2977	99.9990	
  2652	-7.1837	14.3583	-6.9777	16.4242	-7.0601	17.7691	44.0761	99.9996	
  2653	-6.8899	14.9220	-6.7613	16.8245	-6.7864	17.9304	44.6737	99.9995	
  2654	-7.4196	15.0004	-7.6590	16.7854	-7.9971	18.0307	42.9906	99.9989	
  2655	-8.3896	15.4722	-9.3857	17.1923	-10.6232	18.0258	39.6727	99.9990	
  2656	-10.5084	14.7578	-11.9823	16.4563	-13.5015	17.3738	36.9453	99.9996	
  2657	-11.3620	15.1878	-12.6875	17.2827	-14.0279	18.0648	36.5428	99.9963	
  2658	-10.2589	14.9657	-10.6654	16.7061	-11.0542	17.7258	41.5998	99.9994	
  2659	-8.3431	14.4272	-8.2920	16.3965	-8.2532	17.4881	44.0535	99.9992	
  2660	-6.8863	14.5738	-6.8014	16.6583	-7.0471	18.0454	43.4625	99.9997	
  2661	-7.7755	15.0042	-7.7844	16.9047	-7.8218	17.9847	43.9642	99.9993	
  2662	-8.3997	15.0917	-8.6492	16.9069	-9.0272	18.1956	42.2202	99.9990	
  2663	-8.8974	15.5180	-10.0040	17.2335	-11.2157	18.0666	39.1959	99.9993	
  2664	-10.4397	14.9190	-11.8114	16.9473	-13.3971	18.0849	35.9835	99.9990	
  2665	-11.4671	15.4237	-12.6661	17.4768	-13.8985	18.3638	36.8082	99.9978	
  2666	-10.6927	15.0593	-11.3375	16.8728	-11.7487	17.8605	40.7014	99.9989	
  2667	-8.9288	14.5630	-8.8397	16.6035	-8.6766	17.7287	43.8360	99.9989	
  2668	-7.3417	14.9105	-7.2246	16.9057	-7.4191	18.2483	43.5042	99.9996	
  2669	-8.0039	15.1604	-8.0106	17.0389	-8.0468	18.1053	43.8573	99.9992	
  2670	-8.4568	15.3352	-8.8553	17.2144	-9.4380	18.5159	41.2185	99.9995	
  2671	-9.7693	15.6325	-11.1023	17.2451	-12.3826	17.9633	38.4014	99.9992	
  2672	-11.2883	15.0251	-12.7841	17.0200	-14.3305	18.0454	35.5095	99.9989	
  2673	-11.7765	15.4108	-12.8506	17.2775	-13.7154	18.1087	38.2076	99.9990	
  2674	-10.4587	15.0002	-10.9270	16.7575	-11.2975	17.8344	41.2512	99.9989	
  2675	-9.1847	14.6547	-9.2408	16.7049	-9.2822	17.8680	42.8852	99.9992	
  2676	-8.4229	15.1001	-8.5725	17.1767	-8.8621	18.5001	42.0502	99.9995	
  2677	-9.0933	15.4148	-9.2552	17.3366	-9.3517	18.4653	42.5806	99.9990	
  2678	-9.6911	15.7531	-10.4400	17.6129	-11.4304	18.7831	39.0472	99.9999	
  2679	-11.3040	15.5759	-12.9318	17.1048	-14.3081	17.5779	37.2541	99.9983	
  2680	-12.7871	15.1786	-14.3080	17.2374	-15.9649	18.1897	34.2418	99.9972	
  2681	-12.9536	15.5852	-14.1529	17.4578	-14.7751	18.0221	38.2194	99.9976	
  2682	-11.2280	15.0407	-11.6226	16.8689	-11.7038	17.8720	41.6001	99.9982	
  2683	-9.1270	14.8322	-9.0527	16.9667	-9.1659	18.2655	42.5569	99.9996	
  2684	-8.8100	15.3876	-8.9864	17.4101	-9.2449	18.6602	41.9725	99.9994	
  2685	-9.6353	15.4853	-9.9696	17.4760	-10.2938	18.6164	41.3063	99.9994	
  2686	-10.4971	15.9803	-11.4535	17.8595	-12.6227	18.8954	37.8619	99.9994	
  2687	-12.2734	15.4404	-13.7579	17.0719	-15.1312	17.8069	36.3988	99.9992	
  2688	-12.9180	15.5848	-14.4329	17.7175	-16.0265	18.5779	34.1919	99.9958	
  2689	-12.7577	15.6884	-13.6741	17.4666	-14.2355	18.1790	38.9602	99.9987	
  2690	-11.4920	15.1973	-11.8136	17.0861	-11.9450	18.2141	41.1014	99.9985	
  2691	-9.4700	15.2650	-9.4851	17.4085	-9.6338	18.6913	41.9634	99.9996	
  2692	-9.5022	15.7349	-9.6338	17.6529	-9.8096	18.9155	41.9019	99.9990	
  2693	-10.0058	15.8536	-10.5113	17.7871	-10.9439	18.9408	40.4520	99.9993	
  2694	-11.0004	16.3094	-12.5808	18.0727	-14.1271	18.7855	35.9348	99.9980	
  2695	-13.3698	15.5734	-15.0868	17.4954	-16.7509	18.2644	33.8099	99.9971	
  2696	-13.7786	15.8935	-15.2848	17.7682	-16.4672	18.4502	35.3574	99.9980	
  2697	-12.2924	15.5215	-12.9515	17.2924	-13.1652	18.1117	40.4313	99.9983	
  2698	-10.3051	15.1929	-10.3795	17.2514	-10.4219	18.5325	41.8230	99.9989	
  2699	-9.4091	15.7016	-9.5632	17.8187	-9.8916	19.0582	41.2867	99.9997	
  2700	-10.1933	15.8961	-10.4068	17.8346	-10.5481	19.0570	41.4196	99.9987	
  2701	-10.4654	16.1176	-11.1164	18.0572	-11.9214	19.2830	38.8444	99.9998	
  2702	-12.0012	16.2471	-13.6431	17.8272	-15.1973	18.4779	35.6577	99.9987	
  2703	-13.7447	15.6583	-15.2896	17.6850	-16.9284	18.4518	33.8408	99.9953	
  2704	-13.7949	16.0232	-15.2389	17.8579	-16.1014	18.4931	36.3603	99.9981	
  2705	-12.2759	15.6023	-12.7425	17.3874	-12.8200	18.2841	40.9401	99.9981	
  2706	-9.7519	15.3166	-9.7244	17.4943	-9.7790	18.8105	41.9548	99.9994	
  2707	-9.0543	15.8840	-9.2509	17.9404	-9.4966	19.1560	41.6260	99.9995	
  2708	-9.7112	16.0205	-10.1860	17.9572	-10.6292	19.2182	40.3783	99.9991	
  2709	-10.7756	16.5014	-11.8834	18.3429	-13.1821	19.2612	37.1332	99.9988	
  2710	-12.7013	15.8416	-14.2444	17.4588	-15.7330	18.2165	35.5391	99.9992	
  2711	-13.0968	15.9834	-14.5768	18.0452	-16.1416	18.7704	34.4466	99.9946	
  2712	-12.5396	15.9695	-13.4156	17.7137	-14.0028	18.5991	38.7347	99.9990	
  2713	-11.0234	15.5000	-11.3238	17.4626	-11.3985	18.5183	41.3769	99.9987	
  2714	-9.3626	15.6849	-9.4798	17.8526	-9.6985	19.2025	41.3284	99.9995	
  2715	-9.4702	16.0827	-9.5898	18.0619	-9.7682	19.2282	41.8544	99.9994	
  2716	-9.7987	16.1510	-10.3407	18.0976	-11.0526	19.4588	39.3668	99.9996	
  2717	-11.2806	16.5958	-12.9596	18.2086	-14.4388	18.7601	36.1515	99.9981	
  2718	-13.1859	15.8791	-14.7531	17.8111	-16.4633	18.7205	33.7715	99.9976	
  2719	-13.4098	16.3187	-14.8394	18.2562	-15.7584	18.8069	36.3263	99.9970	
  2720	-11.6268	15.7412	-12.1263	17.4850	-12.3327	18.4603	40.8112	99.9983	
  2721	-9.4697	15.4755	-9.4051	17.5603	-9.4948	18.8180	42.3069	99.9995	
  2722	-8.8556	16.0358	-9.0700	18.0772	-9.4331	19.3762	41.2640	99.9996	
  2723	-9.6563	16.1495	-10.0450	18.1084	-10.4488	19.2827	40.7324	99.9995	
  2724	-10.3922	16.5621	-11.3177	18.4480	-12.4834	19.5936	37.5406	99.9998	
  2725	-12.2109	16.1117	-13.7992	17.7664	-15.2530	18.4235	35.8084	99.9985	
  2726	-13.0158	16.1526	-14.5895	18.1772	-16.1203	19.0343	34.1065	99.9974	
  2727	-12.6133	16.1322	-13.5186	17.8675	-14.1232	18.6810	38.6694	99.9990	
  2728	-11.0890	15.5979	-11.3800	17.5465	-11.4953	18.7227	41.0418	99.9985	
  2729	-8.8929	15.8014	-8.9035	17.9644	-9.1091	19.2847	41.8215	99.9997	
  2730	-8.9279	16.2228	-9.1648	18.1962	-9.5574	19.5627	41.0431	99.9993	
  2731	-9.5630	16.3266	-10.1469	18.2829	-10.8373	19.5105	39.5985	99.9997	
  2732	-10.7972	16.7445	-12.4184	18.4180	-14.0274	19.2079	35.6472	99.9990	
  2733	-12.7257	16.0362	-14.3445	18.0150	-15.9860	18.8722	34.0366	99.9973	
  2734	-12.6528	16.2702	-13.8456	18.1971	-14.8247	19.0431	36.6724	99.9988	
  2735	-10.9326	15.8391	-11.4467	17.6235	-11.7093	18.5112	41.0725	99.9989	
  2736	-9.1931	15.5373	-9.2091	17.6068	-9.3906	18.9576	41.9316	99.9994	
  2737	-8.5666	16.1056	-8.7800	18.1644	-9.1728	19.4394	41.3352	99.9997	
  2738	-9.1510	16.2656	-9.3140	18.0798	-9.6955	19.4544	41.3575	99.9989	
  2739	-9.6310	16.5864	-10.5339	18.4536	-11.6168	19.5360	38.3343	99.9997	
  2740	-11.6097	16.2430	-13.4153	17.8942	-15.0059	18.5853	35.2043	99.9989	
  2741	-13.0062	16.1120	-14.5802	18.1632	-16.3466	18.9398	33.6540	99.9942	
  2742	-13.0348	16.2338	-14.2460	17.9585	-14.8586	18.6996	37.8343	99.9982	
  2743	-10.8300	15.7652	-11.0103	17.6050	-10.9944	18.6221	42.0954	99.9985	
  2744	-8.2606	15.6489	-8.2326	17.7769	-8.4752	19.1818	42.1162	99.9997	
  2745	-8.2340	16.1102	-8.4281	18.0913	-8.7085	19.3148	42.0026	99.9994	
  2746	-8.8130	16.1568	-9.3938	18.1084	-9.9558	19.3912	40.2525	99.9992	
  2747	-9.9088	16.7108	-11.1498	18.5364	-12.5427	19.4655	37.0282	99.9990	
  2748	-11.8729	16.0029	-13.4905	17.8256	-15.2100	18.7731	34.5005	99.9988	
  2749	-12.5323	16.3013	-14.0063	18.2335	-15.5196	18.9811	34.9854	99.9967	
  2750	-11.8126	16.0184	-12.5097	17.7180	-12.9962	18.6866	39.6577	99.9989	
  2751	-9.8979	15.6662	-10.0093	17.6708	-10.0018	18.7897	42.2484	99.9989	
  2752	-8.1014	15.9387	-8.1278	18.0048	-8.4208	19.3960	42.0001	99.9996	
  2753	-8.3228	16.2164	-8.5266	18.1478	-8.8480	19.3663	41.9090	99.9995	
  2754	-9.0330	16.4587	-9.8663	18.3841	-10.9258	19.7025	38.3864	99.9999	
  2755	-10.9906	16.4794	-12.7509	18.1231	-14.4048	18.7288	35.6039	99.9979	
  2756	-12.5654	16.1398	-14.1201	18.2000	-15.8723	19.2145	33.5434	99.9974	
  2757	-12.0763	16.3856	-13.0230	18.1676	-13.5709	18.9175	38.9238	99.9987	
  2758	-10.0717	15.7410	-10.4119	17.5709	-10.5672	18.6517	41.7129	99.9985	
  2759	-8.1771	15.6562	-8.1598	17.8039	-8.4063	19.1376	42.2175	99.9998	
  2760	-8.4433	16.1852	-8.6392	18.1351	-8.9950	19.4487	41.6026	99.9994	
  2761	-8.9867	16.2315	-9.2893	18.1559	-9.7356	19.3567	41.1497	99.9997	
  2762	-9.5419	16.6908	-10.7544	18.5114	-12.3156	19.5785	36.6841	99.9992	
  2763	-11.8824	16.0435	-13.4903	18.0060	-15.1359	18.8394	34.6319	99.9972	
  2764	-12.5130	16.4307	-13.9380	18.3577	-15.2555	19.3147	35.1511	99.9992	
  2765	-11.5469	16.0966	-12.2560	17.8819	-12.5956	18.7167	40.1493	99.9986	
  2766	-9.2477	15.6189	-9.1668	17.6341	-9.0998	18.9158	42.7864	99.9988	
  2767	-7.4921	16.0052	-7.5340	18.0679	-7.8715	19.3806	42.3029	99.9998	
  2768	-8.1230	16.1819	-8.4070	18.1049	-8.7050	19.3885	41.8068	99.9989	
  2769	-8.9590	16.5065	-9.7748	18.3831	-10.8164	19.5778	38.7949	99.9999	
  2770	-10.9032	16.3489	-12.4835	17.9953	-14.0731	18.8031	35.9137	99.9992	
  2771	-12.1876	16.1034	-13.5828	18.1666	-15.2568	19.0996	34.5010	99.9961	
  2772	-11.6904	16.2843	-12.6512	18.0873	-13.3281	18.9872	38.5476	99.9991	
  2773	-10.1524	15.7823	-10.4469	17.6685	-10.5680	18.6333	41.9285	99.9989	
  2774	-8.2099	15.7051	-8.1199	17.7896	-8.3562	19.2597	42.2159	99.9995	
  2775	-7.7657	16.2024	-7.7732	18.1538	-7.8924	19.3133	43.0644	99.9994	
  2776	-7.9436	16.2043	-8.4033	18.1674	-8.9601	19.4358	40.9528	99.9995	
  2777	-9.1285	16.6540	-10.4904	18.5017	-12.0243	19.3585	36.9903	99.9982	
  2778	-11.7044	16.0416	-13.4317	17.9637	-15.3094	18.9223	33.7341	99.9979	
  2779	-12.5485	16.4311	-14.0154	18.4279	-15.2790	19.1922	35.3827	99.9976	
  2780	-10.9186	16.0819	-11.3936	17.8381	-11.6937	18.8428	40.8156	99.9988	
